date,day_of_week,day_of_year,price,demand,revenue,seasonal
2020-04-04,5,95,34.56739606543536,173,5980.1595193203175,1.4541169299755243
2020-04-05,6,96,34.48977648805608,176,6070.20066189787,1.3120028183531869
2020-04-06,0,97,34.4998998168043,126,4346.987376917342,1.2226357905149532
2020-04-07,1,98,34.47047279414568,157,5411.864228680872,1.2519300820090704
2020-04-08,2,99,34.51216074203,179,6177.67677282337,1.3763619690169082
2020-04-09,3,100,34.5108118030645,188,6488.032618976125,1.500684059429719
2020-04-10,4,101,34.377277695454836,224,7700.510203781883,1.5296489936738566
2020-04-11,5,102,34.30916650350279,180,6175.649970630502,1.4397331455263476
2020-04-12,6,103,34.30957394515559,169,5798.317996731295,1.2968509131627484
2020-04-13,0,104,34.31592036062382,146,5010.1243726510775,1.206720377818259
2020-04-14,1,105,34.21691951120089,157,5372.05636325854,1.235256001284885
2020-04-15,2,106,34.108707712499005,157,5355.067110862344,1.358934284553699
2020-04-16,3,107,34.11266903288596,219,7470.674518202026,1.4825080588250086
2020-04-17,4,108,34.01380971128046,186,6326.568606298165,1.5107301862673932
2020-04-18,5,109,33.896289290021244,182,6169.124650783866,1.4200772607675638
2020-04-19,6,110,33.864938350302005,151,5113.6056908956025,1.2764638989130017
2020-04-20,0,111,33.83053742850063,167,5649.699750559605,1.1856083985883548
2020-04-21,1,112,33.7686722878698,145,4896.45748174112,1.2134254364084
2020-04-22,2,113,33.71910857869836,155,5226.461829698246,1.3363917262966452
2020-04-23,3,114,33.720083019155716,176,5934.734611371406,1.4592603104324025
2020-04-24,4,115,33.66936244185342,188,6329.840139068443,1.4867842599473078
2020-04-25,5,116,33.674341584397524,184,6196.078851529144,1.3954403756132583
2020-04-26,6,117,33.64754544744209,169,5686.435180617714,1.251143478763752
2020-04-27,0,118,33.65935293241886,150,5048.902939862829,1.1596120698296073
2020-04-28,1,119,33.72120434553863,158,5327.9502865951035,1.1867610257119081
2020-04-29,2,120,33.78031199326723,174,5877.774286828499,1.3090672583012593
2020-04-30,3,121,33.871039769504335,167,5656.463641507224,1.431284005366198
2020-05-01,4,122,33.93006987818882,175,5937.762228683043,1.4581645311917495
2020-05-02,5,123,33.94687132083156,184,6246.224323033008,1.3661858272101381
2020-05-03,6,124,33.9163450291136,146,4951.786374250586,1.2212629028656221
2020-05-04,0,125,33.88903529438551,162,5490.023717690452,1.1291144440944776
2020-05-05,1,126,33.82721404325221,130,4397.537825622788,1.1556555106429722
2020-05-06,2,127,33.82753303810147,161,5446.232819134337,1.2773631945324435
2020-05-07,3,128,33.87664955790959,188,6368.810116887003,1.398990910894322
2020-05-08,4,129,33.82554128843371,194,6562.15500995614,1.4252920985561417
2020-05-09,5,130,33.82292006028139,163,5513.135969825867,1.3327439206205323
2020-05-10,6,131,33.77521390503793,146,4931.181230135538,1.1872615552791688
2020-05-11,0,132,33.78995858632267,133,4494.064491980915,1.094563854242776
2020-05-12,1,133,33.751265892972526,140,4725.177225016154,1.1205660400099546
2020-05-13,2,134,33.69918267276565,164,5526.665958333567,1.2417453642840472
2020-05-14,3,135,33.651293086760795,165,5552.463359315531,1.3628553987608392
2020-05-15,4,136,33.68674218564086,170,5726.746171558946,1.3886497356681848
2020-05-16,5,137,33.679928191658476,148,4984.629372365454,1.2956056882995242
2020-05-17,6,138,33.64975474428509,132,4441.767626245632,1.1496385817833574
2020-05-18,0,139,33.66816528336016,142,4780.879470237142,1.0564674114696726
2020-05-19,1,140,33.63897119165717,124,4171.232427765489,1.0820075401562361
2020-05-20,2,141,33.71831107103327,135,4551.971994589491,1.2027363564638778
2020-05-21,3,142,33.649722348567714,193,6494.396413273569,1.3234075655836166
2020-05-22,4,143,33.63655407369446,184,6189.1259495597815,1.3487748897767295
2020-05-23,5,144,33.537617426648275,182,6103.846371649986,1.2553157688697407
2020-05-24,6,145,33.51318730213318,131,4390.227536579447,1.1089456509863957
2020-05-25,0,146,33.39489173085925,127,4241.151249819125,1.0153836508976493
2020-05-26,1,147,33.447454289526206,122,4080.589423322197,1.0405452472125643
2020-05-27,2,148,33.501438621915796,156,5226.224425018864,1.1609079407192855
2020-05-28,3,149,33.556667187163065,176,5905.973424940699,1.2812255450989145
2020-05-29,4,150,33.55870065605616,193,6476.829226618839,1.3062518873934463
2020-05-30,5,151,33.496731989453004,170,5694.4444382070105,1.2124645084697034
2020-05-31,6,152,33.44036454996407,132,4414.128120595257,1.0657789537213558
2020-06-01,0,153,33.54813351392494,126,4227.064822754543,0.9719144313901215
2020-06-02,1,154,33.649247263539536,122,4105.208166151823,0.996786509728928
2020-06-03,2,155,33.65787873883513,127,4274.550599832061,1.1168727753163439
2020-06-04,3,156,33.62156298895184,159,5345.828515243342,1.2369271237450286
2020-06-05,4,157,33.71795419398892,177,5968.077892336039,1.2617034600653974
2020-06-06,5,158,33.66904081466362,150,5050.356122199542,1.1676793992264392
2020-06-07,6,159,33.68515850677257,121,4075.9041793194806,1.0207705567557839
2020-06-08,0,160,33.780375928646805,129,4357.668494795438,0.9266962070601206
2020-06-09,1,161,33.721473184133906,133,4484.9559334898095,0.951371980568753
2020-06-10,2,162,33.77987483015217,126,4256.264228599173,1.071275522029602
2020-06-11,3,163,33.816537568473215,150,5072.480635270982,1.1911607811804397
2020-06-12,4,164,33.813754445620404,117,3956.2092701375873,1.2157817131764797
2020-06-13,5,165,33.74378760144938,124,4184.229662579723,1.12161597901636
2020-06-14,6,166,33.69276580809481,124,4177.902960203756,0.9745792362085844
2020-06-15,0,167,33.713151647799606,114,3843.299287849155,0.8803907970594577
2020-06-16,1,168,33.61290701764288,140,4705.806982470003,0.9049663258054632
2020-06-17,2,169,33.62211521758521,147,4942.450936985026,1.0247834968992036
2020-06-18,3,170,33.660221065750065,147,4948.052496665259,1.1445962856718543
2020-06-19,4,171,33.729609443962,131,4418.5788371590215,1.1691586687531657
2020-06-20,5,172,33.63112411831004,146,4910.144121273266,1.0749483244910862
2020-06-21,6,173,33.723826508898995,102,3439.8303039076973,0.9278809236130531
2020-06-22,0,174,33.843229792132064,101,3418.1662090053383,0.833675787510021
2020-06-23,1,175,33.87211648455898,120,4064.6539781470774,0.858248585366135
2020-06-24,2,176,33.79900743791321,113,3819.2878404841927,0.9780769924432254
2020-06-25,3,177,33.77589892671548,140,4728.625849740167,1.0979149807430044
2020-06-26,4,178,33.772546685523835,145,4897.019269400957,1.1225165194280564
2020-06-27,5,179,33.79159524416511,138,4663.240143694785,1.028359275243677
2020-06-28,6,180,33.79314338977826,123,4156.556636942726,0.881358903182606
2020-06-29,0,181,33.81294565714308,92,3110.7910004571636,0.7872347047737148
2020-06-30,1,182,33.806554425524475,102,3448.2685514034965,0.8119023252175616
2020-07-01,2,183,33.82522573560152,107,3619.2991537093626,0.9318394116779967
2020-07-02,3,184,33.79279138822931,129,4359.270089081581,1.051799903952688
2020-07-03,4,185,33.76897313067443,144,4862.732130817119,1.0765377349036416
2020-07-04,5,186,33.728404074648445,102,3440.2972156141414,0.9825305308898229
2020-07-05,6,187,33.86343534317321,119,4029.7488058376116,0.8356939024438246
2020-07-06,0,188,33.966536867298714,87,2955.0887074549883,0.7417471025737491
2020-07-07,1,189,34.00564585464892,102,3468.57587717419,0.7666057239131469
2020-07-08,2,190,34.09898645453523,114,3887.284455817016,0.8867473570281809
2020-07-09,3,191,34.15522153670842,133,4542.64446438222,1.0069258811049164
2020-07-10,4,192,34.16798833962457,139,4749.350379207815,1.031895164397845
2020-07-11,5,193,34.06195198702142,114,3883.062526520442,0.938132764681604
2020-07-12,6,194,34.04348796268938,103,3506.4792601570066,0.7915542199479908
2020-07-13,0,195,34.019891474708004,86,2925.7106668248884,0.6978787067293342
2020-07-14,1,196,33.94008977065956,87,2952.7878100473818,0.7230217372710888
2020-07-15,2,197,33.83542038523611,96,3248.2003569826666,0.8434608178628389
2020-07-16,3,198,33.87012226946007,119,4030.5445500657484,0.9639497395505443
2020-07-17,4,199,33.89297688538604,115,3897.6923418193946,0.9892422786111834
2020-07-18,5,200,33.810757920111065,109,3685.372613292106,0.8958158970317304
2020-07-19,6,201,33.75822621061796,74,2498.1087395857294,0.749586033234559
2020-07-20,0,202,33.84001029553779,86,2910.2408854162495,0.6562717604303125
2020-07-21,1,203,33.77819473459415,81,2736.033773502126,0.6817884838211162
2020-07-22,2,204,33.79022398376244,89,3007.329934554857,0.8026135989632894
2020-07-23,3,205,33.77685802883148,118,3985.6692474021143,0.9235007825124316
2020-07-24,4,206,33.812520859346385,116,3922.2524196841805,0.9492036927319347
2020-07-25,5,207,33.75222578700405,102,3442.727030274413,0.8561996700069433
2020-07-26,6,208,33.758570304283246,96,3240.822749211192,0.7104040276057836
2020-07-27,0,209,33.77045331919999,82,2769.177172174399,0.6175357100699256
2020-07-28,1,210,33.78666479484834,67,2263.706541254839,0.6435099904553344
2020-07-29,2,211,33.79223391220344,101,3413.015625132548,0.7648041287343095
2020-07-30,3,212,33.816504509307194,97,3280.200937402798,0.8861716625807731
2020-07-31,4,213,33.97086938423704,131,4450.183889335052,0.9123661079199578
2020-08-01,5,214,34.15125982259078,122,4166.453698356076,0.8198646594845442
2020-08-02,6,215,34.106240270047905,93,3171.8803451144554,0.6745824816192512
2020-08-03,0,216,33.94296801360475,86,2919.095249170008,0.5822383667149258
2020-08-04,1,217,33.98490833749408,73,2480.898308637068,0.6087474324949744
2020-08-05,2,218,33.9980259699657,102,3467.7986489365016,0.7305867804632482
2020-08-06,3,219,34.07275441732768,103,3509.493704984751,0.852509786736273
2020-08-07,4,220,34.09281873503276,121,4125.2310669389635,0.8792698026408113
2020-08-08,5,221,34.09694617013077,95,3239.209886162423,0.7873438553187764
2020-08-09,6,222,34.176454284157025,72,2460.704708459306,0.6426469385814854
2020-08-10,0,223,34.26581362714104,79,2706.9992765441425,0.550897671394295
2020-08-11,1,224,34.168159157178316,81,2767.6208917314434,0.5780109952143822
2020-08-12,2,225,34.110646145846154,92,3138.179445417846,0.7004638324909033
2020-08-13,3,226,34.10320930644938,109,3717.2498144029823,0.8230093775502614
2020-08-14,4,227,34.11014220050461,95,3240.4635090479383,0.8504007972475429
2020-08-15,5,228,34.09422635913584,105,3579.893767709263,0.7591149316260919
2020-08-16,6,229,34.12480727161747,88,3002.9830399023376,0.6150665848271991
2020-08-17,0,230,34.19496224587341,62,2120.0876592441514,0.523974183630951
2020-08-18,1,231,34.31629150430306,64,2196.242656275396,0.5517524748509599
2020-08-19,2,232,34.35706394984773,89,3057.7786915364477,0.6748781838921886
2020-08-20,3,233,34.29703467590925,89,3052.4360861559235,0.7981043056946133
2020-08-21,4,234,34.28665506987224,112,3840.105367825691,0.826183805443743
2020-08-22,5,235,34.281348063418314,91,3119.6026737710667,0.7355933192899499
2020-08-23,6,236,34.31759382106767,73,2505.18434893794,0.5922474453185934
2020-08-24,0,237,34.344932228316175,64,2198.075662612235,0.5018644021518885
2020-08-25,1,238,34.489340252266956,69,2379.76447740642,0.5303587264053546
2020-08-26,2,239,34.45683620001279,75,2584.262715000959,0.6542069313079169
2020-08-27,3,240,34.483933915113504,106,3655.2969950020315,0.7781617977084369
2020-08-28,4,241,34.649774617076346,103,3568.9267855588637,0.806976074849671
2020-08-29,5,242,34.608558898381915,94,3253.2045364479,0.7171261811515854
2020-08-30,6,243,34.618781621083706,63,2180.9832421282736,0.5745264952460188
2020-08-31,0,244,34.55223433816507,63,2176.7907633043997,0.48489501464355667
2020-09-01,1,245,34.55801566196943,65,2246.271018028013,0.5141460532555102
2020-09-02,2,246,34.50306550559164,70,2415.214585391415,0.6387559000800079
2020-09-03,3,247,34.57679097225251,86,2973.604023613716,0.7634771102749727
2020-09-04,4,248,34.587166538029926,95,3285.780821112843,0.7930622059989543
2020-09-05,5,249,34.52128715325343,102,3521.17128963185,0.7039873772617451
2020-09-06,6,250,34.58048775727761,65,2247.7317042230447,0.5621667730266983
2020-09-07,0,251,34.59314151265242,63,2179.3679152971026,0.4733181599456879
2020-09-08,1,252,34.66024788288935,65,2252.916112387808,0.5033556199494879
2020-09-09,2,253,34.57941879444236,86,2973.830016322043,0.6287552090025942
2020-09-10,3,254,34.60539484377348,111,3841.1988276588563,0.7542692482452646
2020-09-11,4,255,34.65986076669716,94,3258.026912069533,0.7846500249036834
2020-09-12,5,256,34.630042581656205,86,2978.1836620224335,0.6963734932102192
2020-09-13,6,257,34.54137188671942,61,2107.0236850898846,0.5553535655755797
2020-09-14,0,258,34.538441499477166,57,1968.6911654701985,0.4673077713938829
2020-09-15,1,259,34.62493681376794,57,1973.6213983847724,0.4981499547033326
2020-09-16,2,260,34.70423531148299,75,2602.817648361224,0.6243559330115458
2020-09-17,3,261,34.674061391898285,105,3640.77644614932,0.7506777885082421
2020-09-18,4,262,34.58369456832456,93,3216.2835948541842,0.7818675690462149
2020-09-19,5,263,34.55332687759039,98,3386.2260340038583,0.6944009891325174
2020-09-20,6,264,34.52033231930791,60,2071.2199391584745,0.5541917211716711
2020-09-21,0,265,34.55177525877101,48,1658.4852124210083,0.4669570543418361
2020-09-22,1,266,34.54438007524004,62,2141.7515646648826,0.49861059232667565
2020-09-23,2,267,34.49132819560942,68,2345.4103173014405,0.6256279122119099
2020-09-24,3,268,34.569100682888156,97,3353.202766240151,0.7527608557692251
2020-09-25,4,269,34.5789907800156,103,3561.636050341607,0.7847612305085315
2020-09-26,5,270,34.60965680454994,85,2941.8208283867452,0.6981045107403269
2020-09-27,6,271,34.488167268487864,70,2414.1717087941506,0.558704128890085
2020-09-28,0,272,34.317427963329074,62,2127.6805337264027,0.4722771344455559
2020-09-29,1,273,34.21618260403499,62,2121.4033214501696,0.5047368917596516
2020-09-30,2,274,34.18233826153824,73,2495.310693092292,0.6325587390178947
2020-10-01,3,275,34.222930618900236,81,2772.0573801309192,0.7604942795931551
2020-10-02,4,276,34.05796778501291,100,3405.796778501291,0.7932950831685224
2020-10-03,5,277,34.17015125884818,85,2904.462857002095,0.7074363868701562
2020-10-04,6,278,34.18216410663822,49,1674.9260412252727,0.5688313866519547
2020-10-05,0,279,34.27796874610422,55,1885.288281035732,0.48319689631292384
2020-10-06,1,280,34.21557048339723,73,2497.736645287998,0.5164460453699025
2020-10-07,2,281,34.25105699153329,83,2842.837730297263,0.6450539380946065
2020-10-08,3,282,34.25705728220342,106,3631.2480719135624,0.7737719449376718
2020-10-09,4,283,34.31464636605985,99,3397.149990239925,0.8073514037205451
2020-10-10,5,284,34.298180601060906,93,3189.7307958986644,0.7222673208370367
2020-10-11,6,285,34.3315088223098,63,2162.8850558055174,0.584432662706379
2020-10-12,0,286,34.40913567948657,63,2167.7755478076538,0.49956401485858976
2020-10-13,1,287,34.36327378159792,63,2164.886248240669,0.5335742798748523
2020-10-14,2,288,34.38033487604925,74,2544.1447808276444,0.6629383364917889
2020-10-15,3,289,34.24737403892498,102,3493.2321519703482,0.7924073310923698
2020-10-16,4,290,34.29685084271677,98,3361.0913825862435,0.8267323789641464
2020-10-17,5,291,34.43451637940159,82,2823.6303431109304,0.7423882655668039
2020-10-18,6,292,34.3468716056496,63,2163.852911155925,0.6052877380506306
2020-10-19,0,293,34.340435686415454,70,2403.8304980490816,0.5211471644069157
2020-10-20,1,294,34.40244737801751,61,2098.5492900590684,0.555879231472728
2020-10-21,2,295,34.40466008903534,85,2924.396107568004,0.6859586040991842
2020-10-22,3,296,34.416287936736595,97,3338.37992986345,0.8161362167056605
2020-10-23,4,297,34.388750115366435,111,3817.1512628056744,0.8511629746009102
2020-10-24,5,298,34.35859564706637,73,2508.177482235845,0.7675134553127908
2020-10-25,6,299,34.35248983753895,84,2885.6091463532716,0.6311002001683839
2020-10-26,0,300,34.35542472709951,58,1992.6146341717715,0.5476393735053147
2020-10-27,1,301,34.27221663275064,67,2296.238514394293,0.5830434607369683
2020-10-28,2,302,34.26756674975234,84,2878.4756069791965,0.7137869275803783
2020-10-29,3,303,34.37803751474601,116,3987.8523517105373,0.8446205116694759
2020-10-30,4,304,34.348518210337105,105,3606.594412085396,0.8802949239345053
2020-10-31,5,305,34.26137919403832,79,2706.6489563290274,0.7972845499893553
2020-11-01,6,306,34.2507150646561,78,2671.555775043176,0.6615017417685376
2020-11-02,0,307,34.2003853764795,70,2394.0269763535653,0.5786624767946732
2020-11-03,1,308,34.10612688348955,71,2421.535008727758,0.6146790562989869
2020-11-04,2,309,34.11592842239871,94,3206.897271705479,0.7460257645038356
2020-11-05,3,310,34.065903747720704,120,4087.9084497264844,0.8774531602897063
2020-11-06,4,311,34.02190555921389,113,3844.47532819117,0.9137117786276417
2020-11-07,5,312,34.0327113439431,98,3335.2057117064237,0.8312758320186571
2020-11-08,6,313,33.92473091314802,99,3358.5483604016536,0.6960575021820394
2020-11-09,0,314,33.80207336216681,77,2602.7596488868444,0.6137725993732842
2020-11-10,1,315,33.84932242877011,68,2301.7539251563676,0.650333260554144
2020-11-11,2,316,33.713335148110446,124,4180.453558365695,0.7822136087238354
2020-11-12,3,317,33.644548410705426,127,4272.857648159589,0.9141640446338138
2020-11-13,4,318,33.5177869518467,102,3418.8142690883637,0.9509349482670263
2020-11-14,5,319,33.48354869530741,114,3817.124551265045,0.8690003803233058
2020-11-15,6,320,33.513696578083966,94,3150.287478339893,0.7342723739526379
2020-11-16,0,321,33.521608462441726,83,2782.293502382663,0.652466594117066
2020-11-17,1,322,33.69006645788604,78,2627.825183715111,0.6894950358038874
2020-11-18,2,323,33.76661717624634,111,3748.094506563344,0.821831683398838
2020-11-19,3,324,33.70103637018403,124,4178.928509902819,0.9542268024420261
2020-11-20,4,325,33.616728610651904,129,4336.557990774096,0.9914306411471823
2020-11-21,5,326,33.80735877813476,121,4090.690412154306,0.9099171319261327
2020-11-22,6,327,33.882194992664374,87,2947.7509643618005,0.7755981831600737
2020-11-23,0,328,33.923703888182864,81,2747.820014942812,0.6941893385984504
2020-11-24,1,329,33.928975649763885,89,3019.678832828986,0.73160247560808
2020-11-25,2,330,33.948239585376335,113,3836.151073147526,0.864311464581177
2020-11-26,3,331,33.84385818534495,128,4332.0138477241535,0.9970664607250389
2020-11-27,4,332,33.85491834594299,131,4434.994303318532,1.034617605614069
2020-11-28,5,333,33.85993512420623,111,3758.4527987868914,0.9534387287457627
2020-11-29,6,334,33.796257248201776,100,3379.6257248201778,0.8194416393425366
2020-11-30,0,335,33.75832920098082,89,3004.491298887293,0.7383417857799622
2020-12-01,1,336,33.86504203081081,91,3081.7188248037837,0.7760509538641405
2020-12-02,2,337,33.856226047387224,112,3791.897317307369,0.9090429262669001
2020-12-03,3,338,34.00209721572933,133,4522.278929692001,1.0420677743414422
2020-12-04,4,339,33.879502361890374,128,4336.576302321968,1.0798755596992182
2020-12-05,5,340,33.84272909248563,130,4399.554782023131,0.9989400357896193
2020-12-06,6,341,33.733755329791535,104,3508.3105542983194,0.8651729397242942
2020-12-07,0,342,33.64857653933967,83,2792.8318527651927,0.7842896517268745
2020-12-08,1,343,33.590246581907195,106,3560.5661376821627,0.8222018934303842
2020-12-09,2,344,33.61245362175479,129,4336.006517206368,0.9553833873315587
2020-12-10,3,345,33.631246005210535,156,5246.474376812844,1.088584148624285
2020-12-11,4,346,33.583404055852526,175,5877.095709774192,1.1265541867931337
2020-12-12,5,347,33.426501667400515,142,4746.563236770873,1.0457672072084896
2020-12-13,6,348,33.530574558704274,103,3453.6491795465404,0.9121349029651231
2020-12-14,0,349,33.51044834657098,117,3920.722456548805,0.8313726143449173
2020-12-15,1,350,33.43182879870863,111,3710.932996656658,0.8693920271261795
2020-12-16,2,351,33.451191984264,140,4683.16687779696,1.0026668320485346
2020-12-17,3,352,33.4655909168147,162,5421.425728523981,1.135947016655829
2020-12-18,4,353,33.442865035624436,147,4916.101160236793,1.1739825668977644
2020-12-19,5,354,33.45332597275704,145,4850.732266049771,1.093247168732077
2020-12-20,6,355,33.37197801661057,127,4238.241208109543,0.9596524999688708
2020-12-21,0,356,33.425498154774296,116,3877.357785953818,0.8789138897378195
2020-12-22,1,357,33.35528949187126,119,3969.2794495326802,0.9169430168008098
2020-12-23,2,358,33.312639638127344,134,4463.893711509064,1.0502135690189118
2020-12-24,3,359,33.358334303184144,157,5237.25848559991,1.1834755351961384
2020-12-25,4,360,33.44312830387699,163,5451.229913531949,1.2214789066807061
2020-12-26,5,361,33.55481331452058,153,5133.886437121649,1.1406973789656245
2020-12-27,6,362,33.62917245728694,128,4304.5340745327285,1.0070426435301727
2020-12-28,0,363,33.60634827658276,101,3394.2411759348583,0.9262300473030527
2020-12-29,1,364,33.49781437889473,112,3751.75521043621,0.9641712909698256
2020-12-30,2,365,33.596771476072945,132,4434.773834841629,1.0973400884333022
