date,day_of_week,day_of_year,price,demand,revenue,seasonal
2020-01-31,4,31,11.095408045675361,243,2696.1841550991126,1.3368326608455874
2020-02-01,5,32,11.088525597203908,223,2472.7412081764714,1.236054401493511
2020-02-02,6,33,11.07358209743444,193,2137.201344804847,1.0721653817749166
2020-02-03,0,34,11.041946270814389,166,1832.9630809551886,0.9712956936176257
2020-02-04,1,35,11.003245716238746,163,1793.5290517469157,1.0120857732667516
2020-02-05,2,36,10.987420088057295,186,2043.660136378657,1.1664677524845037
2020-02-06,3,37,11.007405663669177,214,2355.584812025204,1.3208003500303573
2020-02-07,4,38,10.994868832753033,220,2418.871143205667,1.3614422992966426
2020-02-08,5,39,11.003881735205535,241,2651.935498184534,1.2603257759397977
2020-02-09,6,40,10.990309910325948,215,2362.916630720079,1.0960912893475327
2020-02-10,0,41,11.004687566567055,169,1859.7921987498323,0.9948690338169603
2020-02-11,1,42,10.996771436109206,182,2001.4124013718756,1.0352995500665152
2020-02-12,2,43,10.969047955887971,224,2457.0667421189055,1.1893150764048033
2020-02-13,3,44,10.96299518340932,252,2762.6747862191487,1.3432744401791954
2020-02-14,4,45,11.004269251574073,256,2817.0929284029626,1.3835364853792436
2020-02-15,5,46,11.044550489522935,233,2573.3802640588437,1.2820335002351595
2020-02-16,6,47,11.055499891989356,191,2111.600479369967,1.117406108651622
2020-02-17,0,48,11.052415391662322,168,1856.80578579927,1.0157846213519717
2020-02-18,1,49,11.05925468328409,176,1946.4288242579998,1.0558096973556335
2020-02-19,2,50,11.066385425947335,241,2666.9988876533075,1.2094136951119068
2020-02-20,3,51,11.065487777004803,235,2600.389627596129,1.3629555639129642
2020-02-21,4,52,11.075411195425934,244,2702.400331683928,1.4027942714611281
2020-02-22,5,53,11.080097328327865,227,2515.1820935304254,1.3008622314306915
2020-02-23,6,54,11.072986388961812,204,2258.8892233482097,1.1358001948645595
2020-02-24,0,55,11.046087207194777,187,2065.6183077454234,1.0337386012807577
2020-02-25,1,56,11.03573360185535,205,2262.325388380347,1.0733182401117025
2020-02-26,2,57,11.05372672505573,235,2597.6257803880967,1.2264716017993413
2020-02-27,3,58,11.05301866960193,247,2730.0956113916764,1.3795577691690393
2020-02-28,4,59,11.059776607882002,267,2952.9603543044946,1.4189358449572869
2020-02-29,5,60,11.053407360598454,246,2719.1382107072195,1.3165383793335117
2020-03-01,6,61,11.029561183022325,219,2415.473899081889,1.1510062612562628
2020-03-02,0,62,11.024190835764177,176,1940.2575870944952,1.0484700695388638
2020-03-03,1,63,11.001180527738976,179,1969.2113144652767,1.0875707342474026
2020-03-04,2,64,10.976733655780253,226,2480.741806206337,1.240240887754195
2020-03-05,3,65,11.003866434530137,236,2596.912478549112,1.3928397560696189
2020-03-06,4,66,10.994412424471093,235,2583.686919750707,1.4317265863273911
2020-03-07,5,67,10.977725355702344,231,2535.854557167241,1.3288340742635918
2020-03-08,6,68,11.014137440255505,203,2235.8699003718675,1.1628032555297134
2020-03-09,0,69,11.032478629041092,175,1930.6837600821912,1.0597648567148497
2020-03-10,1,70,11.024117836456554,200,2204.8235672913106,1.0983599566998876
2020-03-11,2,71,11.033741766023114,230,2537.760606185316,1.2505213376668818
2020-03-12,3,72,11.028435364223343,253,2790.1941471485056,1.4026083763864945
2020-03-13,4,73,11.01284665005842,274,3017.5199821160068,1.4409804716585974
2020-03-14,5,74,11.023529547271155,214,2359.035323116027,1.3375704717463577
2020-03-15,6,75,11.016231153013855,218,2401.5383913570204,1.171019565644081
2020-03-16,0,76,11.017930231126751,185,2038.317092758449,1.067458634053978
2020-03-17,1,77,11.040915948773288,192,2119.855862164471,1.1055289106946704
2020-03-18,2,78,11.061422744400918,211,2333.9601990685937,1.2571633332647003
2020-03-19,3,79,11.04904292823581,238,2629.672216920123,1.40872143468387
2020-03-20,4,80,11.059981039963086,259,2864.535089350439,1.4465627704875934
2020-03-21,5,81,11.034598703558219,233,2571.061497929065,1.3426203462145203
2020-03-22,6,82,11.044735246936952,207,2286.260196115949,1.17553550862779
2020-03-23,0,83,11.048077124786428,169,1867.1250340889062,1.0714392966450275
2020-03-24,1,84,11.056606032347904,193,2133.9249642431455,1.1089731025999936
2020-03-25,2,85,11.04991205618734,227,2508.330036754526,1.2600700231590667
2020-03-26,3,86,11.09681395378319,244,2707.6226047230984,1.411089750515503
2020-03-27,4,87,11.076530258535142,263,2913.127457994742,1.448391999736563
2020-03-28,5,88,11.098394970857123,254,2818.9923225977095,1.34390993610389
2020-03-29,6,89,11.075176662752535,201,2226.1105092132593,1.176285066287409
2020-03-30,0,90,11.086526897809549,183,2028.8344222991475,1.0716485892279486
2020-03-31,1,91,11.09948501632075,210,2330.8918534273575,1.1086420573514748
2020-04-01,2,92,11.10072224497548,206,2286.748782464949,1.2591987274381262
2020-04-02,3,93,11.08957499916208,240,2661.4979997988994,1.4096784517690342
2020-04-03,4,94,11.0927512313172,250,2773.1878078293,1.4464411054260096
2020-04-04,5,95,11.098760282674464,249,2763.5913103859416,1.3414200135845036
2020-04-05,6,96,11.139042694723013,195,2172.1133254709875,1.1732568426401337
2020-04-06,0,97,11.119410729517627,184,2045.9715742312433,1.0680829510439787
2020-04-07,1,98,11.106899930004243,195,2165.8454863508273,1.1045400504695178
2020-04-08,2,99,11.11330788644431,205,2278.2281167210836,1.254561556634519
2020-04-09,3,100,11.107545411423436,246,2732.4561712101654,1.4045074804007276
2020-04-10,4,101,11.105293993937698,266,2954.0082023874274,1.4407378550265848
2020-04-11,5,102,11.129382197066079,256,2849.121842448916,1.335186163413306
2020-04-12,6,103,11.065912270480975,232,2567.291646751586,1.1664942291846765
2020-04-13,0,104,11.052455456742365,216,2387.330378656351,1.0607935674757405
2020-04-14,1,105,11.013243542995971,204,2246.701682771178,1.0967260460533368
2020-04-15,2,106,10.986331766620486,232,2548.828969855953,1.2462252360917068
2020-04-16,3,107,11.040447694952437,276,3047.163563806873,1.3956513032261384
2020-04-17,4,108,11.053909432522758,283,3128.2563694039404,1.4313644347598171
2020-04-18,5,109,11.075324343440204,267,2957.1115996985345,1.325298266864246
2020-04-19,6,110,11.07351202855661,193,2137.1878215114257,1.1560947756136348
2020-04-20,0,111,11.090586837161622,172,1907.580935991799,1.0498856277284132
2020-04-21,1,112,11.050830410077932,185,2044.4036258644173,1.0853128416508513
2020-04-22,2,113,11.074197252852654,222,2458.4717901332892,1.2343101382760102
2020-04-23,3,114,11.055746710695395,275,3040.3303454412335,1.3832378319610303
2020-04-24,4,115,11.043789480410558,271,2992.866949191261,1.4184562576879038
2020-04-25,5,116,11.055157874609176,245,2708.513679279248,1.3118991982201398
2020-04-26,6,117,11.062279489715722,190,2101.833103045987,1.1422087750937178
2020-04-27,0,118,11.06418385877185,177,1958.3605430026175,1.035516799317491
2020-04-28,1,119,11.033507462519587,194,2140.5004477288,1.0704654324060512
2020-04-29,2,120,11.03575376308182,180,1986.4356773547274,1.2189885370682914
2020-04-30,3,121,11.05737113807526,265,2930.203351589944,1.3674465681746646
2020-05-01,4,122,11.045387548277674,252,2783.437662165974,1.402199999878321
2020-05-02,5,123,11.074980126720279,239,2646.9202502861467,1.2951827527305342
2020-05-03,6,124,11.055340247639162,214,2365.8428129947806,1.1250370846308237
2020-05-04,0,125,11.055487607545096,210,2321.6523975844702,1.0178949414869527
2020-05-05,1,126,11.090040065053277,187,2073.837492164963,1.052398618207821
2020-05-06,2,127,11.074705201351016,214,2369.9869130891175,1.2004821093524993
2020-05-07,3,128,11.098425080720702,227,2519.3424933235992,1.3485060000584097
2020-05-08,4,129,11.142864512352046,220,2451.43019271745,1.3828308931238695
2020-05-09,5,130,11.14671384874782,219,2441.1303328757726,1.2753908360854067
2020-05-10,6,131,11.134853363415088,176,1959.7341919610556,1.104828212130229
2020-05-11,0,132,11.117462923528269,174,1934.4385486939188,0.9972750907191258
2020-05-12,1,133,11.146822928231192,171,1906.1067207275337,1.0313738885427233
2020-05-13,2,134,11.175554853744325,217,2425.0954032625186,1.1790587201344471
2020-05-14,3,135,11.20817146764083,251,2813.251038377848,1.3266902887631462
2020-05-15,4,136,11.207432442551259,211,2364.7682453783154,1.3606293134806429
2020-05-16,5,137,11.230788224817985,226,2538.158138808865,1.2528099561645754
2020-05-17,6,138,11.229689097283243,185,2077.4924829974,1.0818747123970214
2020-05-18,0,139,11.209815995336696,175,1961.7177991839217,0.9739557620540552
2020-05-19,1,140,11.235115525694198,185,2078.4963722534267,1.007695630229309
2020-05-20,2,141,11.271885677197897,179,2017.6675362184235,1.1550285378148126
2020-05-21,3,142,11.248917091709158,233,2620.9976823682337,1.3023152923620942
2020-05-22,4,143,11.225524760939932,242,2716.5769921474634,1.3359167150988287
2020-05-23,5,144,11.226424551944515,229,2570.851222395294,1.2277670679414079
2020-05-24,6,145,11.247942168218902,206,2317.0760866530936,1.056508944343916
2020-05-25,0,146,11.22242563603982,182,2042.4814657592472,0.9482746198586887
2020-05-26,1,147,11.227534611429462,161,1807.6330724401435,0.9817067130315247
2020-05-27,2,148,11.214247088643061,177,1984.9217346898217,1.1287395359548327
2020-05-28,3,149,11.230019205023025,229,2571.6743979502726,1.2757339851016958
2020-05-29,4,150,11.212062810504284,250,2803.015702626071,1.3090509683161908
2020-05-30,5,151,11.229432190208648,190,2133.592116139643,1.2006248318002832
2020-05-31,6,152,11.22587157548835,191,2144.141470918275,1.029098250937808
2020-06-01,0,153,11.204781284848924,172,1927.2223809940149,0.920603580830797
2020-06-02,1,154,11.206214623432436,162,1815.4067689960546,0.9537835171710691
2020-06-03,2,155,11.162600651545418,217,2422.2843413853557,1.1005724467705442
2020-06-04,3,156,11.150018262114319,216,2408.403944616693,1.247331338373161
2020-06-05,4,157,11.15761145273556,221,2465.832131054559,1.2804211696237795
2020-06-06,5,158,11.117738218906338,203,2256.9008584379867,1.1717763540343966
2020-06-07,6,159,11.059874939989815,197,2178.7953631779933,1.000039631788176
2020-06-08,0,160,11.007227620361125,148,1629.0696878134465,0.891343420256577
2020-06-09,1,161,11.037094568000356,146,1611.415806928052,0.9243304748524919
2020-06-10,2,162,11.035367111074256,189,2085.6843839930343,1.0709352395428575
2020-06-11,3,163,11.023384009680948,226,2491.284786187894,1.217518737643662
2020-06-12,4,164,11.04465465967498,252,2783.2529742380952,1.2504419987726418
2020-06-13,5,165,11.03555254410453,209,2306.4304817178468,1.1416394858001064
2020-06-14,6,166,11.041594262876398,176,1943.320590266246,0.9697539856383716
2020-06-15,0,167,11.042173885486632,139,1534.8621700826418,0.8609179597449879
2020-06-16,1,168,11.031574072092944,192,2118.0622218418453,0.893774204962874
2020-06-17,2,169,11.038193807367271,193,2130.3714048218835,1.0402572040206028
2020-06-18,3,170,11.055596004250072,207,2288.508372879765,1.1867280163159475
2020-06-19,4,171,11.051434692050357,226,2497.6242404033806,1.219547704857879
2020-06-20,5,172,11.041069916813356,206,2274.4604028635513,1.1106507632075049
2020-06-21,6,173,11.033361695847793,149,1643.9708926813212,0.9386800062583927
2020-06-22,0,174,10.981647313686548,151,1658.2287443666687,0.8297679207315211
2020-06-23,1,175,10.988017551610618,140,1538.3224572254865,0.8625573260079128
2020-06-24,2,176,10.960806575395424,200,2192.1613150790845,1.0089827246222651
2020-06-25,3,177,10.974978357083607,196,2151.095757988387,1.1554051930406066
2020-06-26,4,178,10.972943368182946,197,2161.6698435320404,1.1881858085972405
2020-06-27,5,179,10.97530911208382,174,1909.7037855025849,1.0792590764314387
2020-06-28,6,180,10.99106997758704,144,1582.7140767725339,0.9072678202643458
2020-06-29,0,181,10.970218616427552,134,1470.009294601292,0.7983445328913014
2020-06-30,1,182,10.978528530246919,166,1822.4357360209885,0.8311320370126754
2020-07-01,2,183,10.984551325801215,177,1944.2655846668151,0.9775648357265183
2020-07-02,3,184,10.980392844371211,191,2097.2550332749015,1.1240040033060525
2020-07-03,4,185,10.959504070225883,204,2235.73883032608,1.1568106121372503
2020-07-04,5,186,10.972899873502374,179,1964.149077356925,1.0479191596570285
2020-07-05,6,187,10.988731075353677,144,1582.3772748509296,0.8759724591323891
2020-07-06,0,188,10.991287682057322,134,1472.832549395681,0.7671029901558735
2020-07-07,1,189,10.967200591115148,149,1634.112888076157,0.799953559480308
2020-07-08,2,190,10.955330382623696,163,1785.7188523676625,0.9464586515161617
2020-07-09,3,191,10.953972598365356,212,2322.242190853455,1.0929793191145685
2020-07-10,4,192,10.969467126449306,197,2160.985023910513,1.1258766105113038
2020-07-11,5,193,10.933830793530154,166,1815.0159117260055,1.0170849962720778
2020-07-12,6,194,10.921142430765743,136,1485.275370584141,0.8452472600796685
2020-07-13,0,195,10.912080309229962,154,1680.4603676214142,0.7364958492381344
2020-07-14,1,196,10.910207412633635,136,1483.7882081181745,0.7694735355171209
2020-07-15,2,197,10.88092116605376,176,1915.0421252254619,0.9161147656596079
2020-07-16,3,198,10.87602560407179,200,2175.205120814358,1.0627805521760711
2020-07-17,4,199,10.869038190290562,220,2391.1884018639234,1.0958319003004167
2020-07-18,5,200,10.845687248161981,179,1941.3780174209946,0.9872032349480171
2020-07-19,6,201,10.843032394836062,148,1604.7687944357372,0.8155372915163828
2020-07-20,0,202,10.830853417139686,122,1321.3641168910417,0.7069664664036694
2020-07-21,1,203,10.842006553215102,131,1420.3028584711783,0.7401334778680769
2020-07-22,2,204,10.822082310157793,143,1547.5577703525644,0.8869727165514353
2020-07-23,3,205,10.824104021627045,207,2240.5895324767985,1.0338451362900265
2020-07-24,4,206,10.805911279881267,181,1955.8699416585093,1.0671116810878707
2020-07-25,5,207,10.792413847132,181,1953.426906330892,0.9587067120929245
2020-07-26,6,208,10.799104377180095,139,1501.0755084280331,0.7872728984166343
2020-07-27,0,209,10.804386685519962,125,1350.5483356899952,0.6789425676720969
2020-07-28,1,210,10.795001626597188,131,1414.1452130842315,0.7123583668538536
2020-07-29,2,211,10.788938556973793,149,1607.5518449890951,0.859454612882555
2020-07-30,3,212,10.756225232100931,195,2097.4639202596813,1.0065921834376608
2020-07-31,4,213,10.787794357820255,188,2028.1053392702079,1.0401319439532821
2020-08-01,5,214,10.803265522354076,174,1879.7682008896093,0.9320081746176626
2020-08-02,6,215,10.817926321222737,116,1254.8794532618376,0.760863461216722
2020-08-03,0,216,10.782030217933212,119,1283.061595934052,0.6528300456969073
2020-08-04,1,217,10.768628751774074,128,1378.3844802270814,0.6865504870703624
2020-08-05,2,218,10.761099813686378,142,1528.0761735434658,0.8339590119856899
2020-08-06,3,219,10.71764139194443,156,1671.9520571433309,0.981416405587377
2020-08-07,4,220,10.737669664873131,194,2083.1079149853877,1.0152834385390612
2020-08-08,5,221,10.770389247096714,164,1766.3438365238612,0.9074942940510969
2020-08-09,6,222,10.816792968206643,133,1438.6334647714837,0.7366914587528381
2020-08-10,0,223,10.793255416110634,118,1273.604139101055,0.6290070732848865
2020-08-11,1,224,10.795895774290162,124,1338.6910760119802,0.6630835932342339
2020-08-12,2,225,10.825665719196547,149,1613.0241921602853,0.81085513973572
2020-08-13,3,226,10.81995805071209,186,2012.5121974324488,0.9586823903627008
2020-08-14,4,227,10.807198022103986,198,2139.825208376589,0.9929260061821968
2020-08-15,5,228,10.76520340755165,176,1894.6757997290906,0.8855200588149332
2020-08-16,6,229,10.790693007260048,144,1553.8597930454468,0.7151069213406818
2020-08-17,0,230,10.790259545112955,117,1262.4603667782158,0.6078186189241689
2020-08-18,1,231,10.773845750818147,122,1314.409181599814,0.6422974897844351
2020-08-19,2,232,10.780233941907243,130,1401.4304124479415,0.7904775358310597
2020-08-20,3,233,10.783677318549474,161,1736.1720482864653,0.9387193135901657
2020-08-21,4,234,10.787463979441533,186,2006.4683001761252,0.9733833612954389
2020-08-22,5,235,10.782578200717825,157,1692.8647775126985,0.8664036259845587
2020-08-23,6,236,10.819089272670157,127,1374.0243376291098,0.6964223544414816
2020-08-24,0,237,10.816081268480753,91,984.2633954317484,0.589571443859723
2020-08-25,1,238,10.852524013581935,109,1182.9251174804308,0.6244931028496847
2020-08-26,2,239,10.865219430791797,143,1553.726378603227,0.7731212021132707
2020-08-27,3,240,10.873122493553018,170,1848.4308239040129,0.9218161654087682
2020-08-28,4,241,10.870573252101627,186,2021.9266248909025,0.956938396681207
2020-08-29,5,242,10.892492088410629,139,1514.0564002890774,0.8504217071985791
2020-08-30,6,243,10.895034961286003,126,1372.7744051220363,0.6809082065343773
2020-08-31,0,244,10.87405740483203,95,1033.0354534590429,0.5745296532715087
2020-09-01,1,245,10.852329061639418,115,1248.0178420885331,0.6099281160507063
2020-09-02,2,246,10.861837052428552,135,1466.3480020778545,0.7590373242866205
2020-09-03,3,247,10.841416545658584,165,1788.8337300336664,0.9082175591745665
2020-09-04,4,248,10.840016039496291,171,1853.6427427538658,0.9438290808631269
2020-09-05,5,249,10.863807913408618,139,1510.069299963798,0.837805555632994
2020-09-06,6,250,10.8706487438236,117,1271.8659030273611,0.6687889469224353
2020-09-07,0,251,10.854397142370836,76,824.9341828201835,0.5629108660745514
2020-09-08,1,252,10.886128825791312,123,1338.9938455723313,0.5988132334293029
2020-09-09,2,253,10.898458724766309,147,1602.0734325406474,0.7484296290835374
2020-09-10,3,254,10.921364094205021,155,1692.8114346017783,0.8981201839419937
2020-09-11,4,255,10.87033283123894,169,1837.0862484793809,0.9342450069344237
2020-09-12,5,256,10.877778655195035,136,1479.3778971065249,0.8287376122392764
2020-09-13,6,257,10.896731366218305,108,1176.8469875515768,0.6602398103542007
2020-09-14,0,258,10.934996258975396,105,1148.1746071924165,0.5548830588886371
2020-09-15,1,259,10.902053110532862,113,1231.9320014902135,0.5913091237013954
2020-09-16,2,260,10.92919664620097,143,1562.8751204067387,0.7414514297064676
2020-09-17,3,261,10.966203324784196,157,1721.6939219911187,0.8916699519700085
2020-09-18,4,262,10.920804358717284,164,1791.0119148296346,0.9283246429736318
2020-09-19,5,263,10.93157502261404,155,1694.394128505176,0.8233488598844522
2020-09-20,6,264,10.94547454157651,111,1214.9476741149927,0.6553842556721333
2020-09-21,0,265,10.93811525396449,95,1039.1209491266266,0.5505621299481378
2020-09-22,1,266,10.927085707869342,101,1103.6356564948035,0.5875240901501287
2020-09-23,2,267,10.942115719676528,141,1542.8383164743905,0.7382034023947337
2020-09-24,3,268,10.928275592620206,158,1726.6675436339926,0.888959882621552
2020-09-25,4,269,10.923386409662285,164,1791.4353711846147,0.9261533239036599
2020-09-26,5,270,10.941670207823831,153,1674.075541797046,0.8217169237648373
2020-09-27,6,271,10.981144840272924,103,1131.057918548111,0.6542921753439301
2020-09-28,0,272,10.993252143692889,113,1242.2374922372965,0.5500102182814797
2020-09-29,1,273,10.996256204165155,105,1154.6069014373413,0.5875124999515262
2020-09-30,2,274,10.984634710097025,150,1647.6952065145538,0.7387321263617725
2020-10-01,3,275,10.961891217484169,163,1786.7882684499195,0.8900287533450787
2020-10-02,4,276,10.986862208503231,151,1659.016193483988,0.9277620139173764
2020-10-03,5,277,10.983408828911736,157,1724.3951861391427,0.8238649456423406
2020-10-04,6,278,11.009305336307591,102,1122.9491443033744,0.6569788818431466
2020-10-05,0,279,11.001888791283594,110,1210.2077670411954,0.5532348025364571
2020-10-06,1,280,10.987276589344871,119,1307.4859141320396,0.5912739957115206
2020-10-07,2,281,10.99674664281269,127,1396.5868236372116,0.7430294082775772
2020-10-08,3,282,10.99502420614205,165,1814.1789940134383,0.8948605373024882
2020-10-09,4,283,10.967893858021455,178,1952.2851067278189,0.933126857417694
2020-10-10,5,284,11.008793622043434,159,1750.398185904906,0.8297612482298146
2020-10-11,6,285,10.994683390246918,119,1308.3673234393832,0.6634048855792365
2020-10-12,0,286,11.01555878116416,84,925.3069376177893,0.5601885925207367
2020-10-13,1,287,11.034504713542539,121,1335.1750703386472,0.5987535006491114
2020-10-14,2,288,11.006160580415905,123,1353.7577513911563,0.7510324010929041
2020-10-15,3,289,10.983601907277652,162,1779.3435089789796,0.9033846357992377
2020-10-16,4,290,10.976816457876959,180,1975.8269624178527,0.9421695249846749
2020-10-17,5,291,10.957335134900486,134,1468.282908076665,0.8393197945926439
2020-10-18,6,292,10.996188930824482,108,1187.588404529044,0.6734764675974925
2020-10-19,0,293,10.991683990260787,104,1143.1351349871218,0.5707702150304793
2020-10-20,1,294,11.011707738498023,115,1266.3463899272726,0.6098420173503789
2020-10-21,2,295,11.023267116780737,117,1289.7222526633461,0.7626245154820683
2020-10-22,3,296,11.02920892598006,167,1841.87789063867,0.9154769021457813
2020-10-23,4,297,11.03011635238191,173,1908.2101289620705,0.954758349352272
2020-10-24,5,298,11.057957903917572,147,1625.519811875883,0.8524014359041079
2020-10-25,6,299,11.03938923660199,110,1214.3328160262188,0.6870470387433609
2020-10-26,0,300,11.078240308046025,127,1406.936519121845,0.5848256840207957
2020-10-27,1,301,11.049271428450464,119,1314.8632999856052,0.6243782085095099
2020-10-28,2,302,11.066859302429869,132,1460.8254279207426,0.7776371106860225
2020-10-29,3,303,11.035236174997772,180,1986.342511499599,0.9309614421017702
2020-10-30,4,304,11.02813124069529,167,1841.6979171961134,0.9707102349200917
2020-10-31,5,305,11.030231175191263,150,1654.5346762786894,0.86881592945896
2020-11-01,6,306,11.019278125888313,120,1322.3133751065975,0.7039192655797046
2020-11-02,0,307,11.015189663243982,105,1156.594914640618,0.6021506337968702
2020-11-03,1,308,10.983975977445553,89,977.5738619926542,0.6421507367319558
2020-11-04,2,309,10.961753464544696,137,1501.7602246426234,0.7958519402343304
2020-11-05,3,310,10.972966881555896,176,1931.2421711538377,0.9496131647919908
2020-11-06,4,311,10.97363464417715,182,1997.2015052402412,0.9897933131074316
2020-11-07,5,312,10.958094352842783,148,1621.797964220732,0.8883246976786757
2020-11-08,6,313,10.987897143572638,117,1285.5839657979986,0.7238479322259
2020-11-09,0,314,10.960442672668158,115,1260.4509073568381,0.6224932828386854
2020-11-10,1,315,10.952305101167607,107,1171.896645824934,0.6629013294666151
2020-11-11,2,316,10.94092533729981,146,1597.3750992457722,0.81700431707654
2020-11-12,3,317,10.954766721804999,188,2059.49614369934,0.9711610470991627
2020-11-13,4,318,10.95585064275248,165,1807.7153560541592,1.0117303050401514
2020-11-14,5,319,10.953416390440415,140,1533.478294661658,0.9106442880959571
2020-11-15,6,320,10.911912405388241,134,1462.1962623220243,0.746543496614589
2020-11-16,0,321,10.931379953902733,105,1147.7948951597868,0.6455580852763945
2020-11-17,1,322,10.926477797153042,112,1223.7655132811408,0.6863285246177796
2020-11-18,2,323,10.929080741338481,139,1519.142223046049,0.8407869522207886
2020-11-19,3,324,10.912234371477373,170,1855.0798431511535,0.9952920641916071
2020-11-20,4,325,10.89184875011685,188,2047.6675650219677,1.0362025428028048
2020-11-21,5,326,10.925590130176035,175,1911.978272780806,0.9354504841397818
2020-11-22,6,327,10.885683503535136,151,1643.7382090338056,0.7716762895914994
2020-11-23,0,328,10.861958818361552,122,1325.1589758401094,0.6710100170605819
2020-11-24,1,329,10.895277204452183,141,1536.2340858277578,0.7120920425157296
2020-11-25,2,330,10.909697162889517,132,1440.0800255014162,0.866854411209302
2020-11-26,3,331,10.902372648354888,178,1940.6223314071701,1.021655729183151
2020-11-27,4,332,10.930427222790657,197,2153.2941628897593,1.0628545909376441
2020-11-28,5,333,10.940483782604057,180,1969.2870808687303,0.9623830071040173
2020-11-29,6,334,10.94571978386101,126,1379.1606927664873,0.7988812959604951
2020-11-30,0,335,10.950796043373531,130,1423.603485638559,0.6984794346669922
2020-12-01,1,336,10.961266201231055,142,1556.4998005748098,0.7398177208414344
2020-12-02,2,337,10.972646780297948,148,1623.9517234840964,0.8948281238006128
2020-12-03,3,338,11.022067020647821,188,2072.1485998817902,1.0498691760884737
2020-12-04,4,339,11.017680969743132,192,2115.3947461906814,1.0912994011669332
2020-12-05,5,340,11.013989097724798,141,1552.9724627791966,0.9910507411092874
2020-12-06,6,341,10.986152891567233,151,1658.9090866266522,0.8277634481365942
2020-12-07,0,342,10.98498494402487,122,1340.1681631710342,0.7275674358720955
2020-12-08,1,343,11.026909100698253,145,1598.9018196012466,0.7691029409361765
2020-12-09,2,344,11.049064875960159,149,1646.3106665180637,0.9243018742054181
2020-12-10,3,345,11.036829666362593,177,1953.5188509461789,1.0795227123581632
2020-12-11,4,346,11.037505745448865,198,2185.4261375988754,1.121123925581897
2020-12-12,5,347,11.008329478446992,170,1871.4160113359887,1.021037405282443
2020-12-13,6,348,10.986519506389378,161,1768.8296405286899,0.8579033556353622
2020-12-14,0,349,10.989882670463997,129,1417.6948644898555,0.757851644854565
2020-12-15,1,350,10.97875499962065,137,1504.089434948029,0.7995224668008049
2020-12-16,2,351,10.955246344725076,164,1796.6604005349125,0.9548476922533417
2020-12-17,3,352,10.966270181422248,191,2094.5576046516494,1.1101857604674528
2020-12-18,4,353,10.964419148211324,212,2324.456859420801,1.1518951068927945
2020-12-19,5,354,10.92914152218247,177,1934.458049426297,1.05190759089298
2020-12-20,6,355,10.882440465585223,163,1773.8377958903914,0.8888633873064852
2020-12-21,0,356,10.869612391386141,134,1456.528060445743,0.7888923377238883
2020-12-22,1,357,10.83386858067558,168,1820.0899215534973,0.8306346121042856
2020-12-23,2,358,10.791808842839274,175,1888.5665474968728,0.986022060054034
2020-12-24,3,359,10.817216226234674,210,2271.6154075092813,1.1414131023905407
2020-12-25,4,360,10.815017248585301,201,2173.8184669656453,1.183166158866088
2020-12-26,5,361,10.80904339394505,199,2150.999635395065,1.0832130758920717
